


















Evaluating........................................................................................................................epoch: 151, time: 0.0h 5.0min 12.066473007202148sec, valid (NDCG@10: 0.5701, HR@10: 0.8103), test (NDCG@10: 0.5478, HR@10: 0.7858)
Evaluating........................................................................................................................epoch: 151, time: 0.0h 5.0min 12.066473007202148sec, valid (NDCG@10: 0.5701, HR@10: 0.8103), test (NDCG@10: 0.5478, HR@10: 0.7858)
Evaluating........................................................................................................................epoch: 151, time: 0.0h 5.0min 12.066473007202148sec, valid (NDCG@10: 0.5701, HR@10: 0.8103), test (NDCG@10: 0.5478, HR@10: 0.7858)
Evaluating........................................................................................................................epoch: 151, time: 0.0h 5.0min 12.066473007202148sec, valid (NDCG@10: 0.5701, HR@10: 0.8103), test (NDCG@10: 0.5478, HR@10: 0.7858)
Evaluating........................................................................................................................epoch: 151, time: 0.0h 5.0min 12.066473007202148sec, valid (NDCG@10: 0.5701, HR@10: 0.8103), test (NDCG@10: 0.5478, HR@10: 0.7858)
Evaluating........................................................................................................................epoch: 151, time: 0.0h 5.0min 12.066473007202148sec, valid (NDCG@10: 0.5701, HR@10: 0.8103), test (NDCG@10: 0.5478, HR@10: 0.7858)
Evaluating........................................................................................................................epoch: 151, time: 0.0h 5.0min 12.066473007202148sec, valid (NDCG@10: 0.5701, HR@10: 0.8103), test (NDCG@10: 0.5478, HR@10: 0.7858)
Evaluating........................................................................................................................epoch: 151, time: 0.0h 5.0min 12.066473007202148sec, valid (NDCG@10: 0.5701, HR@10: 0.8103), test (NDCG@10: 0.5478, HR@10: 0.7858)
Evaluating........................................................................................................................epoch: 151, time: 0.0h 5.0min 12.066473007202148sec, valid (NDCG@10: 0.5701, HR@10: 0.8103), test (NDCG@10: 0.5478, HR@10: 0.7858)
Evaluating........................................................................................................................epoch: 151, time: 0.0h 5.0min 12.066473007202148sec, valid (NDCG@10: 0.5701, HR@10: 0.8103), test (NDCG@10: 0.5478, HR@10: 0.7858)
Evaluating........................................................................................................................epoch: 152, time: 0.0h 5.0min 13.954710483551025sec, valid (NDCG@10: 0.5770, HR@10: 0.8142), test (NDCG@10: 0.5508, HR@10: 0.7955)
Evaluating........................................................................................................................epoch: 152, time: 0.0h 5.0min 13.954710483551025sec, valid (NDCG@10: 0.5770, HR@10: 0.8142), test (NDCG@10: 0.5508, HR@10: 0.7955)
Evaluating........................................................................................................................epoch: 152, time: 0.0h 5.0min 13.954710483551025sec, valid (NDCG@10: 0.5770, HR@10: 0.8142), test (NDCG@10: 0.5508, HR@10: 0.7955)
Evaluating........................................................................................................................epoch: 152, time: 0.0h 5.0min 13.954710483551025sec, valid (NDCG@10: 0.5770, HR@10: 0.8142), test (NDCG@10: 0.5508, HR@10: 0.7955)
Evaluating........................................................................................................................epoch: 152, time: 0.0h 5.0min 13.954710483551025sec, valid (NDCG@10: 0.5770, HR@10: 0.8142), test (NDCG@10: 0.5508, HR@10: 0.7955)
Evaluating........................................................................................................................epoch: 152, time: 0.0h 5.0min 13.954710483551025sec, valid (NDCG@10: 0.5770, HR@10: 0.8142), test (NDCG@10: 0.5508, HR@10: 0.7955)
Evaluating........................................................................................................................epoch: 152, time: 0.0h 5.0min 13.954710483551025sec, valid (NDCG@10: 0.5770, HR@10: 0.8142), test (NDCG@10: 0.5508, HR@10: 0.7955)
Evaluating........................................................................................................................epoch: 152, time: 0.0h 5.0min 13.954710483551025sec, valid (NDCG@10: 0.5770, HR@10: 0.8142), test (NDCG@10: 0.5508, HR@10: 0.7955)
Evaluating........................................................................................................................epoch: 152, time: 0.0h 5.0min 13.954710483551025sec, valid (NDCG@10: 0.5770, HR@10: 0.8142), test (NDCG@10: 0.5508, HR@10: 0.7955)
Evaluating........................................................................................................................epoch: 152, time: 0.0h 5.0min 13.954710483551025sec, valid (NDCG@10: 0.5770, HR@10: 0.8142), test (NDCG@10: 0.5508, HR@10: 0.7955)
Evaluating........................................................................................................................epoch: 152, time: 0.0h 5.0min 13.954710483551025sec, valid (NDCG@10: 0.5770, HR@10: 0.8142), test (NDCG@10: 0.5508, HR@10: 0.7955)
Evaluating........................................................................................................................epoch: 152, time: 0.0h 5.0min 13.954710483551025sec, valid (NDCG@10: 0.5770, HR@10: 0.8142), test (NDCG@10: 0.5508, HR@10: 0.7955)
Evaluating........................................................................................................................epoch: 152, time: 0.0h 5.0min 13.954710483551025sec, valid (NDCG@10: 0.5770, HR@10: 0.8142), test (NDCG@10: 0.5508, HR@10: 0.7955)
Evaluating........................................................................................................................epoch: 152, time: 0.0h 5.0min 13.954710483551025sec, valid (NDCG@10: 0.5770, HR@10: 0.8142), test (NDCG@10: 0.5508, HR@10: 0.7955)
Evaluating........................................................................................................................epoch: 152, time: 0.0h 5.0min 13.954710483551025sec, valid (NDCG@10: 0.5770, HR@10: 0.8142), test (NDCG@10: 0.5508, HR@10: 0.7955)
Evaluating........................................................................................................................epoch: 152, time: 0.0h 5.0min 13.954710483551025sec, valid (NDCG@10: 0.5770, HR@10: 0.8142), test (NDCG@10: 0.5508, HR@10: 0.7955)
Evaluating........................................................................................................................epoch: 152, time: 0.0h 5.0min 13.954710483551025sec, valid (NDCG@10: 0.5770, HR@10: 0.8142), test (NDCG@10: 0.5508, HR@10: 0.7955)
Evaluating........................................................................................................................epoch: 152, time: 0.0h 5.0min 13.954710483551025sec, valid (NDCG@10: 0.5770, HR@10: 0.8142), test (NDCG@10: 0.5508, HR@10: 0.7955)
Evaluating........................................................................................................................epoch: 152, time: 0.0h 5.0min 13.954710483551025sec, valid (NDCG@10: 0.5770, HR@10: 0.8142), test (NDCG@10: 0.5508, HR@10: 0.7955)
Evaluating........................................................................................................................epoch: 152, time: 0.0h 5.0min 13.954710483551025sec, valid (NDCG@10: 0.5770, HR@10: 0.8142), test (NDCG@10: 0.5508, HR@10: 0.7955)
Evaluating........................................................................................................................epoch: 153, time: 0.0h 5.0min 15.867480278015137sec, valid (NDCG@10: 0.5730, HR@10: 0.8139), test (NDCG@10: 0.5460, HR@10: 0.7876)
Evaluating........................................................................................................................epoch: 153, time: 0.0h 5.0min 15.867480278015137sec, valid (NDCG@10: 0.5730, HR@10: 0.8139), test (NDCG@10: 0.5460, HR@10: 0.7876)
Evaluating........................................................................................................................epoch: 153, time: 0.0h 5.0min 15.867480278015137sec, valid (NDCG@10: 0.5730, HR@10: 0.8139), test (NDCG@10: 0.5460, HR@10: 0.7876)
Evaluating........................................................................................................................epoch: 153, time: 0.0h 5.0min 15.867480278015137sec, valid (NDCG@10: 0.5730, HR@10: 0.8139), test (NDCG@10: 0.5460, HR@10: 0.7876)
Evaluating........................................................................................................................epoch: 153, time: 0.0h 5.0min 15.867480278015137sec, valid (NDCG@10: 0.5730, HR@10: 0.8139), test (NDCG@10: 0.5460, HR@10: 0.7876)
Evaluating........................................................................................................................epoch: 153, time: 0.0h 5.0min 15.867480278015137sec, valid (NDCG@10: 0.5730, HR@10: 0.8139), test (NDCG@10: 0.5460, HR@10: 0.7876)
Evaluating........................................................................................................................epoch: 153, time: 0.0h 5.0min 15.867480278015137sec, valid (NDCG@10: 0.5730, HR@10: 0.8139), test (NDCG@10: 0.5460, HR@10: 0.7876)
Evaluating........................................................................................................................epoch: 153, time: 0.0h 5.0min 15.867480278015137sec, valid (NDCG@10: 0.5730, HR@10: 0.8139), test (NDCG@10: 0.5460, HR@10: 0.7876)
Evaluating........................................................................................................................epoch: 153, time: 0.0h 5.0min 15.867480278015137sec, valid (NDCG@10: 0.5730, HR@10: 0.8139), test (NDCG@10: 0.5460, HR@10: 0.7876)
Evaluating........................................................................................................................epoch: 153, time: 0.0h 5.0min 15.867480278015137sec, valid (NDCG@10: 0.5730, HR@10: 0.8139), test (NDCG@10: 0.5460, HR@10: 0.7876)
Evaluating........................................................................................................................epoch: 153, time: 0.0h 5.0min 15.867480278015137sec, valid (NDCG@10: 0.5730, HR@10: 0.8139), test (NDCG@10: 0.5460, HR@10: 0.7876)
Evaluating........................................................................................................................epoch: 153, time: 0.0h 5.0min 15.867480278015137sec, valid (NDCG@10: 0.5730, HR@10: 0.8139), test (NDCG@10: 0.5460, HR@10: 0.7876)
Evaluating........................................................................................................................epoch: 153, time: 0.0h 5.0min 15.867480278015137sec, valid (NDCG@10: 0.5730, HR@10: 0.8139), test (NDCG@10: 0.5460, HR@10: 0.7876)
Evaluating........................................................................................................................epoch: 153, time: 0.0h 5.0min 15.867480278015137sec, valid (NDCG@10: 0.5730, HR@10: 0.8139), test (NDCG@10: 0.5460, HR@10: 0.7876)
Evaluating........................................................................................................................epoch: 153, time: 0.0h 5.0min 15.867480278015137sec, valid (NDCG@10: 0.5730, HR@10: 0.8139), test (NDCG@10: 0.5460, HR@10: 0.7876)
Evaluating........................................................................................................................epoch: 153, time: 0.0h 5.0min 15.867480278015137sec, valid (NDCG@10: 0.5730, HR@10: 0.8139), test (NDCG@10: 0.5460, HR@10: 0.7876)
Evaluating........................................................................................................................epoch: 153, time: 0.0h 5.0min 15.867480278015137sec, valid (NDCG@10: 0.5730, HR@10: 0.8139), test (NDCG@10: 0.5460, HR@10: 0.7876)
Evaluating........................................................................................................................epoch: 153, time: 0.0h 5.0min 15.867480278015137sec, valid (NDCG@10: 0.5730, HR@10: 0.8139), test (NDCG@10: 0.5460, HR@10: 0.7876)
Evaluating........................................................................................................................epoch: 153, time: 0.0h 5.0min 15.867480278015137sec, valid (NDCG@10: 0.5730, HR@10: 0.8139), test (NDCG@10: 0.5460, HR@10: 0.7876)
Evaluating........................................................................................................................epoch: 153, time: 0.0h 5.0min 15.867480278015137sec, valid (NDCG@10: 0.5730, HR@10: 0.8139), test (NDCG@10: 0.5460, HR@10: 0.7876)
Evaluating........................................................................................................................epoch: 154, time: 0.0h 5.0min 17.755295753479004sec, valid (NDCG@10: 0.5727, HR@10: 0.8154), test (NDCG@10: 0.5531, HR@10: 0.7935)
Evaluating........................................................................................................................epoch: 154, time: 0.0h 5.0min 17.755295753479004sec, valid (NDCG@10: 0.5727, HR@10: 0.8154), test (NDCG@10: 0.5531, HR@10: 0.7935)
Evaluating........................................................................................................................epoch: 154, time: 0.0h 5.0min 17.755295753479004sec, valid (NDCG@10: 0.5727, HR@10: 0.8154), test (NDCG@10: 0.5531, HR@10: 0.7935)
Evaluating........................................................................................................................epoch: 154, time: 0.0h 5.0min 17.755295753479004sec, valid (NDCG@10: 0.5727, HR@10: 0.8154), test (NDCG@10: 0.5531, HR@10: 0.7935)
Evaluating........................................................................................................................epoch: 154, time: 0.0h 5.0min 17.755295753479004sec, valid (NDCG@10: 0.5727, HR@10: 0.8154), test (NDCG@10: 0.5531, HR@10: 0.7935)
Evaluating........................................................................................................................epoch: 154, time: 0.0h 5.0min 17.755295753479004sec, valid (NDCG@10: 0.5727, HR@10: 0.8154), test (NDCG@10: 0.5531, HR@10: 0.7935)
Evaluating........................................................................................................................epoch: 154, time: 0.0h 5.0min 17.755295753479004sec, valid (NDCG@10: 0.5727, HR@10: 0.8154), test (NDCG@10: 0.5531, HR@10: 0.7935)
Evaluating........................................................................................................................epoch: 154, time: 0.0h 5.0min 17.755295753479004sec, valid (NDCG@10: 0.5727, HR@10: 0.8154), test (NDCG@10: 0.5531, HR@10: 0.7935)
Evaluating........................................................................................................................epoch: 154, time: 0.0h 5.0min 17.755295753479004sec, valid (NDCG@10: 0.5727, HR@10: 0.8154), test (NDCG@10: 0.5531, HR@10: 0.7935)
Evaluating........................................................................................................................epoch: 154, time: 0.0h 5.0min 17.755295753479004sec, valid (NDCG@10: 0.5727, HR@10: 0.8154), test (NDCG@10: 0.5531, HR@10: 0.7935)
Evaluating........................................................................................................................epoch: 154, time: 0.0h 5.0min 17.755295753479004sec, valid (NDCG@10: 0.5727, HR@10: 0.8154), test (NDCG@10: 0.5531, HR@10: 0.7935)
Evaluating........................................................................................................................epoch: 154, time: 0.0h 5.0min 17.755295753479004sec, valid (NDCG@10: 0.5727, HR@10: 0.8154), test (NDCG@10: 0.5531, HR@10: 0.7935)
Evaluating........................................................................................................................epoch: 154, time: 0.0h 5.0min 17.755295753479004sec, valid (NDCG@10: 0.5727, HR@10: 0.8154), test (NDCG@10: 0.5531, HR@10: 0.7935)
Evaluating........................................................................................................................epoch: 154, time: 0.0h 5.0min 17.755295753479004sec, valid (NDCG@10: 0.5727, HR@10: 0.8154), test (NDCG@10: 0.5531, HR@10: 0.7935)
Evaluating........................................................................................................................epoch: 154, time: 0.0h 5.0min 17.755295753479004sec, valid (NDCG@10: 0.5727, HR@10: 0.8154), test (NDCG@10: 0.5531, HR@10: 0.7935)
Evaluating........................................................................................................................epoch: 154, time: 0.0h 5.0min 17.755295753479004sec, valid (NDCG@10: 0.5727, HR@10: 0.8154), test (NDCG@10: 0.5531, HR@10: 0.7935)
Evaluating........................................................................................................................epoch: 154, time: 0.0h 5.0min 17.755295753479004sec, valid (NDCG@10: 0.5727, HR@10: 0.8154), test (NDCG@10: 0.5531, HR@10: 0.7935)
Evaluating........................................................................................................................epoch: 154, time: 0.0h 5.0min 17.755295753479004sec, valid (NDCG@10: 0.5727, HR@10: 0.8154), test (NDCG@10: 0.5531, HR@10: 0.7935)
Evaluating........................................................................................................................epoch: 154, time: 0.0h 5.0min 17.755295753479004sec, valid (NDCG@10: 0.5727, HR@10: 0.8154), test (NDCG@10: 0.5531, HR@10: 0.7935)
Evaluating........................................................................................................................epoch: 154, time: 0.0h 5.0min 17.755295753479004sec, valid (NDCG@10: 0.5727, HR@10: 0.8154), test (NDCG@10: 0.5531, HR@10: 0.7935)
Evaluating........................................................................................................................epoch: 155, time: 0.0h 5.0min 19.717756509780884sec, valid (NDCG@10: 0.5751, HR@10: 0.8114), test (NDCG@10: 0.5510, HR@10: 0.7919)
Evaluating........................................................................................................................epoch: 155, time: 0.0h 5.0min 19.717756509780884sec, valid (NDCG@10: 0.5751, HR@10: 0.8114), test (NDCG@10: 0.5510, HR@10: 0.7919)
Evaluating........................................................................................................................epoch: 155, time: 0.0h 5.0min 19.717756509780884sec, valid (NDCG@10: 0.5751, HR@10: 0.8114), test (NDCG@10: 0.5510, HR@10: 0.7919)
Evaluating........................................................................................................................epoch: 155, time: 0.0h 5.0min 19.717756509780884sec, valid (NDCG@10: 0.5751, HR@10: 0.8114), test (NDCG@10: 0.5510, HR@10: 0.7919)
Evaluating........................................................................................................................epoch: 155, time: 0.0h 5.0min 19.717756509780884sec, valid (NDCG@10: 0.5751, HR@10: 0.8114), test (NDCG@10: 0.5510, HR@10: 0.7919)
Evaluating........................................................................................................................epoch: 155, time: 0.0h 5.0min 19.717756509780884sec, valid (NDCG@10: 0.5751, HR@10: 0.8114), test (NDCG@10: 0.5510, HR@10: 0.7919)
Evaluating........................................................................................................................epoch: 155, time: 0.0h 5.0min 19.717756509780884sec, valid (NDCG@10: 0.5751, HR@10: 0.8114), test (NDCG@10: 0.5510, HR@10: 0.7919)
Evaluating........................................................................................................................epoch: 155, time: 0.0h 5.0min 19.717756509780884sec, valid (NDCG@10: 0.5751, HR@10: 0.8114), test (NDCG@10: 0.5510, HR@10: 0.7919)
Evaluating........................................................................................................................epoch: 155, time: 0.0h 5.0min 19.717756509780884sec, valid (NDCG@10: 0.5751, HR@10: 0.8114), test (NDCG@10: 0.5510, HR@10: 0.7919)
Evaluating........................................................................................................................epoch: 155, time: 0.0h 5.0min 19.717756509780884sec, valid (NDCG@10: 0.5751, HR@10: 0.8114), test (NDCG@10: 0.5510, HR@10: 0.7919)
Evaluating........................................................................................................................epoch: 155, time: 0.0h 5.0min 19.717756509780884sec, valid (NDCG@10: 0.5751, HR@10: 0.8114), test (NDCG@10: 0.5510, HR@10: 0.7919)
Evaluating........................................................................................................................epoch: 155, time: 0.0h 5.0min 19.717756509780884sec, valid (NDCG@10: 0.5751, HR@10: 0.8114), test (NDCG@10: 0.5510, HR@10: 0.7919)
Evaluating........................................................................................................................epoch: 155, time: 0.0h 5.0min 19.717756509780884sec, valid (NDCG@10: 0.5751, HR@10: 0.8114), test (NDCG@10: 0.5510, HR@10: 0.7919)
Evaluating........................................................................................................................epoch: 155, time: 0.0h 5.0min 19.717756509780884sec, valid (NDCG@10: 0.5751, HR@10: 0.8114), test (NDCG@10: 0.5510, HR@10: 0.7919)
Evaluating........................................................................................................................epoch: 155, time: 0.0h 5.0min 19.717756509780884sec, valid (NDCG@10: 0.5751, HR@10: 0.8114), test (NDCG@10: 0.5510, HR@10: 0.7919)
Evaluating........................................................................................................................epoch: 155, time: 0.0h 5.0min 19.717756509780884sec, valid (NDCG@10: 0.5751, HR@10: 0.8114), test (NDCG@10: 0.5510, HR@10: 0.7919)
Evaluating........................................................................................................................epoch: 155, time: 0.0h 5.0min 19.717756509780884sec, valid (NDCG@10: 0.5751, HR@10: 0.8114), test (NDCG@10: 0.5510, HR@10: 0.7919)
Evaluating........................................................................................................................epoch: 155, time: 0.0h 5.0min 19.717756509780884sec, valid (NDCG@10: 0.5751, HR@10: 0.8114), test (NDCG@10: 0.5510, HR@10: 0.7919)
Evaluating........................................................................................................................epoch: 155, time: 0.0h 5.0min 19.717756509780884sec, valid (NDCG@10: 0.5751, HR@10: 0.8114), test (NDCG@10: 0.5510, HR@10: 0.7919)
Evaluating........................................................................................................................epoch: 155, time: 0.0h 5.0min 19.717756509780884sec, valid (NDCG@10: 0.5751, HR@10: 0.8114), test (NDCG@10: 0.5510, HR@10: 0.7919)
Evaluating........................................................................................................................epoch: 156, time: 0.0h 5.0min 21.716798067092896sec, valid (NDCG@10: 0.5702, HR@10: 0.8099), test (NDCG@10: 0.5506, HR@10: 0.7919)
Evaluating........................................................................................................................epoch: 156, time: 0.0h 5.0min 21.716798067092896sec, valid (NDCG@10: 0.5702, HR@10: 0.8099), test (NDCG@10: 0.5506, HR@10: 0.7919)
Evaluating........................................................................................................................epoch: 156, time: 0.0h 5.0min 21.716798067092896sec, valid (NDCG@10: 0.5702, HR@10: 0.8099), test (NDCG@10: 0.5506, HR@10: 0.7919)
Evaluating........................................................................................................................epoch: 156, time: 0.0h 5.0min 21.716798067092896sec, valid (NDCG@10: 0.5702, HR@10: 0.8099), test (NDCG@10: 0.5506, HR@10: 0.7919)
Evaluating........................................................................................................................epoch: 156, time: 0.0h 5.0min 21.716798067092896sec, valid (NDCG@10: 0.5702, HR@10: 0.8099), test (NDCG@10: 0.5506, HR@10: 0.7919)
Evaluating........................................................................................................................epoch: 156, time: 0.0h 5.0min 21.716798067092896sec, valid (NDCG@10: 0.5702, HR@10: 0.8099), test (NDCG@10: 0.5506, HR@10: 0.7919)
Evaluating........................................................................................................................epoch: 156, time: 0.0h 5.0min 21.716798067092896sec, valid (NDCG@10: 0.5702, HR@10: 0.8099), test (NDCG@10: 0.5506, HR@10: 0.7919)
Evaluating........................................................................................................................epoch: 156, time: 0.0h 5.0min 21.716798067092896sec, valid (NDCG@10: 0.5702, HR@10: 0.8099), test (NDCG@10: 0.5506, HR@10: 0.7919)
Evaluating........................................................................................................................epoch: 156, time: 0.0h 5.0min 21.716798067092896sec, valid (NDCG@10: 0.5702, HR@10: 0.8099), test (NDCG@10: 0.5506, HR@10: 0.7919)
Evaluating........................................................................................................................epoch: 156, time: 0.0h 5.0min 21.716798067092896sec, valid (NDCG@10: 0.5702, HR@10: 0.8099), test (NDCG@10: 0.5506, HR@10: 0.7919)
Evaluating........................................................................................................................epoch: 156, time: 0.0h 5.0min 21.716798067092896sec, valid (NDCG@10: 0.5702, HR@10: 0.8099), test (NDCG@10: 0.5506, HR@10: 0.7919)
Evaluating........................................................................................................................epoch: 156, time: 0.0h 5.0min 21.716798067092896sec, valid (NDCG@10: 0.5702, HR@10: 0.8099), test (NDCG@10: 0.5506, HR@10: 0.7919)
Evaluating........................................................................................................................epoch: 156, time: 0.0h 5.0min 21.716798067092896sec, valid (NDCG@10: 0.5702, HR@10: 0.8099), test (NDCG@10: 0.5506, HR@10: 0.7919)
Evaluating........................................................................................................................epoch: 156, time: 0.0h 5.0min 21.716798067092896sec, valid (NDCG@10: 0.5702, HR@10: 0.8099), test (NDCG@10: 0.5506, HR@10: 0.7919)
Evaluating........................................................................................................................epoch: 156, time: 0.0h 5.0min 21.716798067092896sec, valid (NDCG@10: 0.5702, HR@10: 0.8099), test (NDCG@10: 0.5506, HR@10: 0.7919)
Evaluating........................................................................................................................epoch: 156, time: 0.0h 5.0min 21.716798067092896sec, valid (NDCG@10: 0.5702, HR@10: 0.8099), test (NDCG@10: 0.5506, HR@10: 0.7919)
Evaluating........................................................................................................................epoch: 156, time: 0.0h 5.0min 21.716798067092896sec, valid (NDCG@10: 0.5702, HR@10: 0.8099), test (NDCG@10: 0.5506, HR@10: 0.7919)
Evaluating........................................................................................................................epoch: 156, time: 0.0h 5.0min 21.716798067092896sec, valid (NDCG@10: 0.5702, HR@10: 0.8099), test (NDCG@10: 0.5506, HR@10: 0.7919)
Evaluating........................................................................................................................epoch: 156, time: 0.0h 5.0min 21.716798067092896sec, valid (NDCG@10: 0.5702, HR@10: 0.8099), test (NDCG@10: 0.5506, HR@10: 0.7919)
Evaluating........................................................................................................................epoch: 156, time: 0.0h 5.0min 21.716798067092896sec, valid (NDCG@10: 0.5702, HR@10: 0.8099), test (NDCG@10: 0.5506, HR@10: 0.7919)
Evaluating........................................................................................................................epoch: 157, time: 0.0h 5.0min 23.667988777160645sec, valid (NDCG@10: 0.5753, HR@10: 0.8126), test (NDCG@10: 0.5464, HR@10: 0.7914)
Evaluating........................................................................................................................epoch: 157, time: 0.0h 5.0min 23.667988777160645sec, valid (NDCG@10: 0.5753, HR@10: 0.8126), test (NDCG@10: 0.5464, HR@10: 0.7914)
Evaluating........................................................................................................................epoch: 157, time: 0.0h 5.0min 23.667988777160645sec, valid (NDCG@10: 0.5753, HR@10: 0.8126), test (NDCG@10: 0.5464, HR@10: 0.7914)
Evaluating........................................................................................................................epoch: 157, time: 0.0h 5.0min 23.667988777160645sec, valid (NDCG@10: 0.5753, HR@10: 0.8126), test (NDCG@10: 0.5464, HR@10: 0.7914)
Evaluating........................................................................................................................epoch: 157, time: 0.0h 5.0min 23.667988777160645sec, valid (NDCG@10: 0.5753, HR@10: 0.8126), test (NDCG@10: 0.5464, HR@10: 0.7914)
Evaluating........................................................................................................................epoch: 157, time: 0.0h 5.0min 23.667988777160645sec, valid (NDCG@10: 0.5753, HR@10: 0.8126), test (NDCG@10: 0.5464, HR@10: 0.7914)
Evaluating........................................................................................................................epoch: 157, time: 0.0h 5.0min 23.667988777160645sec, valid (NDCG@10: 0.5753, HR@10: 0.8126), test (NDCG@10: 0.5464, HR@10: 0.7914)
Evaluating........................................................................................................................epoch: 157, time: 0.0h 5.0min 23.667988777160645sec, valid (NDCG@10: 0.5753, HR@10: 0.8126), test (NDCG@10: 0.5464, HR@10: 0.7914)
Evaluating........................................................................................................................epoch: 157, time: 0.0h 5.0min 23.667988777160645sec, valid (NDCG@10: 0.5753, HR@10: 0.8126), test (NDCG@10: 0.5464, HR@10: 0.7914)
Evaluating........................................................................................................................epoch: 157, time: 0.0h 5.0min 23.667988777160645sec, valid (NDCG@10: 0.5753, HR@10: 0.8126), test (NDCG@10: 0.5464, HR@10: 0.7914)
Evaluating........................................................................................................................epoch: 157, time: 0.0h 5.0min 23.667988777160645sec, valid (NDCG@10: 0.5753, HR@10: 0.8126), test (NDCG@10: 0.5464, HR@10: 0.7914)
Evaluating........................................................................................................................epoch: 157, time: 0.0h 5.0min 23.667988777160645sec, valid (NDCG@10: 0.5753, HR@10: 0.8126), test (NDCG@10: 0.5464, HR@10: 0.7914)
Evaluating........................................................................................................................epoch: 157, time: 0.0h 5.0min 23.667988777160645sec, valid (NDCG@10: 0.5753, HR@10: 0.8126), test (NDCG@10: 0.5464, HR@10: 0.7914)
Evaluating........................................................................................................................epoch: 157, time: 0.0h 5.0min 23.667988777160645sec, valid (NDCG@10: 0.5753, HR@10: 0.8126), test (NDCG@10: 0.5464, HR@10: 0.7914)
Evaluating........................................................................................................................epoch: 157, time: 0.0h 5.0min 23.667988777160645sec, valid (NDCG@10: 0.5753, HR@10: 0.8126), test (NDCG@10: 0.5464, HR@10: 0.7914)
Evaluating........................................................................................................................epoch: 157, time: 0.0h 5.0min 23.667988777160645sec, valid (NDCG@10: 0.5753, HR@10: 0.8126), test (NDCG@10: 0.5464, HR@10: 0.7914)
Evaluating........................................................................................................................epoch: 157, time: 0.0h 5.0min 23.667988777160645sec, valid (NDCG@10: 0.5753, HR@10: 0.8126), test (NDCG@10: 0.5464, HR@10: 0.7914)
Evaluating........................................................................................................................epoch: 157, time: 0.0h 5.0min 23.667988777160645sec, valid (NDCG@10: 0.5753, HR@10: 0.8126), test (NDCG@10: 0.5464, HR@10: 0.7914)
Evaluating........................................................................................................................epoch: 157, time: 0.0h 5.0min 23.667988777160645sec, valid (NDCG@10: 0.5753, HR@10: 0.8126), test (NDCG@10: 0.5464, HR@10: 0.7914)
Evaluating........................................................................................................................epoch: 158, time: 0.0h 5.0min 25.58046054840088sec, valid (NDCG@10: 0.5767, HR@10: 0.8209), test (NDCG@10: 0.5464, HR@10: 0.7876))
Evaluating........................................................................................................................epoch: 158, time: 0.0h 5.0min 25.58046054840088sec, valid (NDCG@10: 0.5767, HR@10: 0.8209), test (NDCG@10: 0.5464, HR@10: 0.7876))
Evaluating........................................................................................................................epoch: 158, time: 0.0h 5.0min 25.58046054840088sec, valid (NDCG@10: 0.5767, HR@10: 0.8209), test (NDCG@10: 0.5464, HR@10: 0.7876))
Evaluating........................................................................................................................epoch: 158, time: 0.0h 5.0min 25.58046054840088sec, valid (NDCG@10: 0.5767, HR@10: 0.8209), test (NDCG@10: 0.5464, HR@10: 0.7876))
Evaluating........................................................................................................................epoch: 158, time: 0.0h 5.0min 25.58046054840088sec, valid (NDCG@10: 0.5767, HR@10: 0.8209), test (NDCG@10: 0.5464, HR@10: 0.7876))
Evaluating........................................................................................................................epoch: 158, time: 0.0h 5.0min 25.58046054840088sec, valid (NDCG@10: 0.5767, HR@10: 0.8209), test (NDCG@10: 0.5464, HR@10: 0.7876))
Evaluating........................................................................................................................epoch: 158, time: 0.0h 5.0min 25.58046054840088sec, valid (NDCG@10: 0.5767, HR@10: 0.8209), test (NDCG@10: 0.5464, HR@10: 0.7876))
Evaluating........................................................................................................................epoch: 158, time: 0.0h 5.0min 25.58046054840088sec, valid (NDCG@10: 0.5767, HR@10: 0.8209), test (NDCG@10: 0.5464, HR@10: 0.7876))
Evaluating........................................................................................................................epoch: 158, time: 0.0h 5.0min 25.58046054840088sec, valid (NDCG@10: 0.5767, HR@10: 0.8209), test (NDCG@10: 0.5464, HR@10: 0.7876))
Evaluating........................................................................................................................epoch: 158, time: 0.0h 5.0min 25.58046054840088sec, valid (NDCG@10: 0.5767, HR@10: 0.8209), test (NDCG@10: 0.5464, HR@10: 0.7876))
Evaluating........................................................................................................................epoch: 158, time: 0.0h 5.0min 25.58046054840088sec, valid (NDCG@10: 0.5767, HR@10: 0.8209), test (NDCG@10: 0.5464, HR@10: 0.7876))
Evaluating........................................................................................................................epoch: 158, time: 0.0h 5.0min 25.58046054840088sec, valid (NDCG@10: 0.5767, HR@10: 0.8209), test (NDCG@10: 0.5464, HR@10: 0.7876))
Evaluating........................................................................................................................epoch: 158, time: 0.0h 5.0min 25.58046054840088sec, valid (NDCG@10: 0.5767, HR@10: 0.8209), test (NDCG@10: 0.5464, HR@10: 0.7876))
Evaluating........................................................................................................................epoch: 158, time: 0.0h 5.0min 25.58046054840088sec, valid (NDCG@10: 0.5767, HR@10: 0.8209), test (NDCG@10: 0.5464, HR@10: 0.7876))
Evaluating........................................................................................................................epoch: 158, time: 0.0h 5.0min 25.58046054840088sec, valid (NDCG@10: 0.5767, HR@10: 0.8209), test (NDCG@10: 0.5464, HR@10: 0.7876))
